filename,composer,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,chord_C:maj,chord_G#:maj,chord_F:maj,chord_G:maj,chord_Bb:maj,chord_Eb:maj,chord_C#:maj,chord_C:min,chord_F:min,chord_A:maj,chord_F#:maj,chord_D:maj,chord_E:maj,chord_Bb:min,chord_A:min,chord_G:min,chord_C#:min,chord_Eb:min,chord_E:min,chord_G#:min,chord_D:min,chord_F#:min,chord_B:min,chord_B:maj,rh_bin_16th,rh_bin_8th,rh_bin_qtr,rh_bin_half,rh_bin_whole,rh_mean_dur,rh_var_dur,rh_mean_ioi,rh_var_ioi
beethoven_mond_3.mid,beethoven,0.0368188512518409,0.175748649975454,0.0238095238095238,0.1197839960726558,0.0817378497790869,0.0193912616593028,0.0645557191948944,0.0358370152184585,0.2812960235640648,0.066028473244968,0.0333824251350024,0.0616102110947471,0,37,0,0,0,12,7,0,0,59,0,33,12,0,0,0,138,0,0,93,0,27,0,0,3.6671575846833577,0.1070201276386843,0.0201276386843397,0.003681885125184,0.0,0.3136352479135971,0.0993655036765817,0.259759391112203,0.4220291097970289
beethoven_opus10_1.mid,beethoven,0.159547092125579,0.0221307256819351,0.0725681935151827,0.1585177560473494,0.0272774060730828,0.1111682964487905,0.0236747297992794,0.1507977354606278,0.0622748327328872,0.0324240864642305,0.1399897066392177,0.0396294390118373,6,16,0,13,6,20,6,78,16,0,6,2,1,1,0,0,0,3,0,2,0,2,0,0,0.6176016469377251,1.0509521358723624,0.2259392691713844,0.0470921255790015,0.0,0.7999227997941318,0.4743476523005542,0.5938465499485069,0.8203745106102979
beethoven_mond_2.mid,beethoven,0.0555555555555555,0.2111111111111111,0.0,0.1185185185185185,0.0,0.0666666666666666,0.1148148148148148,0.037037037037037,0.2444444444444444,0.0,0.1407407407407407,0.0111111111111111,0,14,0,0,0,0,58,0,0,0,24,0,0,12,0,0,2,10,0,6,0,0,0,3,0.237037037037037,0.2814814814814815,0.4444444444444444,0.1777777777777777,0.0,1.488888888888889,0.929506172839506,1.5520446096654277,8.021454927378008
beethoven_elise.mid,beethoven,0.1099050203527815,0.0,0.0515603799185888,0.073270013568521,0.316146540027137,0.0244233378561736,0.0,0.0271370420624151,0.0325644504748982,0.2415196743554952,0.0312075983717774,0.0922659430122116,5,0,1,0,11,4,0,0,0,2,0,0,1,0,17,0,0,0,0,0,20,0,0,0,3.5798090040927693,0.199181446111869,0.0054570259208731,0.0,0.0,0.2835820895522388,0.0120544383464855,0.2533967391304347,0.161031638491783
beethoven_les_adieux_3.mid,beethoven,0.1077844311377245,0.0139720558882235,0.0922155688622754,0.1085828343313373,0.0155688622754491,0.1481037924151696,0.0259481037924151,0.1600798403193613,0.0882235528942115,0.0343313373253493,0.1912175648702594,0.0139720558882235,7,7,62,13,116,170,3,23,23,0,52,8,0,0,0,38,1,2,5,5,4,0,0,35,3.0499001996007986,0.3369261477045908,0.0574850299401197,0.0057884231536926,0.0,0.3811377245508982,0.1404043609387971,0.3171924920127795,0.3456998255666332
beethoven_les_adieux_2.mid,beethoven,0.1832460732984293,0.0497382198952879,0.1806282722513089,0.0602094240837696,0.0287958115183246,0.0968586387434555,0.0497382198952879,0.1282722513089005,0.0523560209424083,0.0706806282722513,0.0602094240837696,0.0392670157068062,9,2,3,3,0,1,7,5,10,0,1,4,0,3,0,5,0,0,3,0,0,3,0,0,2.575916230366492,0.2879581151832461,0.1596858638743455,0.0222513089005235,0.0,0.5641361256544503,0.3980462432499109,0.4383202099737532,0.1435053147884073
beethoven_les_adieux_1.mid,beethoven,0.1437986818454164,0.0053924505692031,0.0736968244457759,0.1354104254044338,0.0077890952666267,0.1479928100659077,0.0197723187537447,0.085080886758538,0.0641102456560814,0.0497303774715398,0.2396644697423607,0.0275614140203714,1,45,21,13,95,80,1,56,7,0,3,2,0,5,0,4,0,6,0,4,1,0,0,5,3.161174355901738,0.2552426602756141,0.0305572198921509,0.0257639304973037,0.0,0.4081286199320951,0.1754355565878643,0.3622601918465228,0.9287320817806236
beethoven_waldstein_3.mid,beethoven,0.157552973342447,0.0184552289815447,0.1062884483937115,0.0399863294600136,0.1117566643882433,0.0895420369104579,0.0201640464798359,0.2378673957621326,0.0300751879699248,0.0625427204374572,0.0208475734791524,0.1049213943950786,104,26,14,80,8,6,42,24,33,0,4,0,0,13,17,0,0,22,2,3,9,0,0,5,3.4053315105946687,0.17634996582365,0.0567327409432672,0.0018796992481203,0.0,0.3334757347915275,0.052448810131184,0.3618803418803431,4.629465220249915
beethoven_opus22_1.mid,beethoven,0.1160058737151248,0.0390602055800293,0.113950073421439,0.0675477239353891,0.0704845814977973,0.2,0.02143906020558,0.069309838472834,0.024669603524229,0.0983847283406754,0.1550660792951541,0.0240822320117474,15,5,140,7,77,8,0,15,20,2,4,23,0,44,24,39,0,20,0,0,24,0,0,2,3.4220264317180615,0.13215859030837,0.0475770925110132,0.013215859030837,0.0,0.37885462555066,0.1939997649651571,0.3116921269095182,1.5043829768945367
beethoven_appass_1.mid,beethoven,0.192297333692432,0.1136547266361432,0.0148128198222461,0.1055750067330999,0.0816051710207379,0.0945327228656073,0.0328575276057096,0.0684082951791004,0.1545919741448963,0.0207379477511446,0.0799892270401292,0.040937247508753,136,59,44,6,0,17,73,5,112,5,18,0,14,40,0,0,10,3,0,22,0,6,6,2,2.4314570428225153,0.5892809049286292,0.069754915162941,0.0110422838674925,0.0,0.4818879612173462,0.2919838761267402,0.4222790948275865,1.0017831857555113
beethoven_waldstein_2.mid,beethoven,0.1144578313253012,0.036144578313253,0.0481927710843373,0.0180722891566265,0.0783132530120482,0.216867469879518,0.0180722891566265,0.1204819277108433,0.0421686746987951,0.108433734939759,0.0843373493975903,0.1144578313253012,6,0,14,2,0,0,0,0,1,0,0,0,5,0,3,2,0,0,3,0,5,0,0,6,2.2650602409638556,0.6265060240963856,0.1204819277108433,0.0,0.0,0.4417670682730924,0.0680614022354478,0.503030303030303,1.1474655647382874
beethoven_opus22_2.mid,beethoven,0.0576923076923076,0.0360576923076923,0.0733173076923077,0.2115384615384615,0.0240384615384615,0.1177884615384615,0.046875,0.079326923076923,0.0829326923076923,0.0228365384615384,0.1971153846153846,0.0504807692307692,0,10,0,0,20,104,0,0,4,0,3,0,3,3,0,0,0,18,0,5,0,0,0,4,1.9318734793187349,0.7104622871046229,0.1338199513381995,0.0127737226277372,0.0,0.5436698717948718,0.2709294807589561,0.4097472924187725,0.3238674184226074
beethoven_appass_3.mid,beethoven,0.1939859823649107,0.0915668098575627,0.02012208907981,0.0567488130228351,0.0513226316979425,0.17793352927877,0.0497399954781822,0.0829753560931494,0.115532444042505,0.0321049061722812,0.1015148089531991,0.0264526339588514,62,29,16,15,0,0,49,27,243,0,94,4,0,62,0,0,0,0,7,0,0,0,0,8,3.669002939181551,0.0628532670133393,0.0409224508252317,0.0052000904363554,0.0,0.3143228577888312,0.0675145407247882,0.254127091813659,0.0689798388152564
beethoven_hammerklavier_4.mid,beethoven,0.0922978994271164,0.0668364099299809,0.1046042860173986,0.0882664969234033,0.0693825588796944,0.0952684065351156,0.0738383195416931,0.1039677487799703,0.0570761722894122,0.083386378103119,0.1009972416719711,0.0640780819011245,12,16,15,23,24,29,13,17,8,33,19,22,5,12,4,18,7,26,15,20,6,5,20,12,3.06521274321146,0.1894376737224716,0.1218729955099422,0.0085524909129784,0.0,0.4176745172925909,0.1260819816202368,0.2698783248443689,0.6916824083230162
beethoven_appass_2.mid,beethoven,0.0693950177935943,0.193950177935943,0.0,0.1103202846975089,0.0,0.1387900355871886,0.1708185053380783,0.0071174377224199,0.2704626334519573,0.0142348754448398,0.0231316725978647,0.0017793594306049,0,45,0,0,0,0,114,0,0,0,14,0,0,3,0,0,1,11,0,2,0,2,0,1,2.6903914590747333,0.3558718861209964,0.1387900355871886,0.0053380782918149,0.0,0.4306049822064057,0.1089891950878695,0.5142602495543672,1.362690287588057
beethoven_opus22_3.mid,beethoven,0.102502017756255,0.0201775625504439,0.162227602905569,0.1146085552865213,0.0177562550443906,0.1347861178369652,0.0524616626311541,0.1129943502824858,0.0129136400322841,0.102502017756255,0.1315577078288942,0.0355125100887812,0,4,9,4,3,3,0,11,0,6,0,43,0,0,2,47,2,0,0,0,2,0,0,0,2.721549636803874,0.4487489911218725,0.0839386602098466,0.0056497175141242,0.0,0.4009281678773204,0.0945532143720267,0.2938206785137318,0.2680211859375042
beethoven_waldstein_1.mid,beethoven,0.1110713006091006,0.0299175922608384,0.0840200644930132,0.0700465782873522,0.1216409888928699,0.0610892153350053,0.0524901469007524,0.1171623074166965,0.0643138659978502,0.1028305266929416,0.03099247581512,0.1544249372984593,94,11,74,135,48,0,27,36,19,52,12,9,46,9,77,10,12,22,15,0,14,5,22,16,3.4876388391257613,0.1024722321748477,0.0369043353636689,0.0125403081332855,0.0,0.4202496118475983,0.3296056783683104,0.2754434689123826,0.4385336806770921
beethoven_hammerklavier_1.mid,beethoven,0.099302649930265,0.0357043235704323,0.1391910739191074,0.0822873082287308,0.0460251046025104,0.1129707112970711,0.0733612273361227,0.1210599721059972,0.0276150627615062,0.0839609483960948,0.102370990237099,0.0761506276150627,20,10,20,74,146,60,10,67,17,2,31,48,3,4,10,19,1,19,29,2,16,0,30,13,3.2312412831241284,0.2783821478382148,0.0460251046025104,0.003486750348675,0.0,0.346931659693166,0.060443862833091,0.2949218750000007,1.0810905940949012
beethoven_opus22_4.mid,beethoven,0.084703947368421,0.0164473684210526,0.0978618421052631,0.0814144736842105,0.0172697368421052,0.3116776315789473,0.0180921052631578,0.0756578947368421,0.03125,0.0871710526315789,0.15625,0.022203947368421,8,0,59,1,105,19,1,6,27,0,2,0,0,48,1,9,0,12,0,1,8,0,0,3,2.361842105263158,0.6348684210526315,0.0879934210526315,0.0020559210526315,0.0,0.4221491228070175,0.0831776363881184,0.3257201646090535,0.4874763332147876
beethoven_hammerklavier_3.mid,beethoven,0.0211111111111111,0.1766666666666666,0.0722222222222222,0.0522222222222222,0.0455555555555555,0.0477777777777777,0.1466666666666666,0.0855555555555555,0.0911111111111111,0.1166666666666666,0.0488888888888888,0.0955555555555555,12,0,0,42,0,14,89,0,2,19,76,31,1,1,0,1,0,6,8,4,1,101,32,19,2.4347826086956523,0.4905239687848383,0.1337792642140468,0.0061315496098104,0.0,0.4651851851851853,0.1493434842249655,0.6228216536892843,1.9966176593308829
beethoven_hammerklavier_2.mid,beethoven,0.1598837209302325,0.0465116279069767,0.1627906976744186,0.0901162790697674,0.0319767441860465,0.1511627906976744,0.0145348837209302,0.1133720930232558,0.0174418604651162,0.0348837209302325,0.0901162790697674,0.0872093023255814,6,0,66,34,25,13,19,22,5,0,0,11,0,39,0,8,0,0,0,0,0,0,0,0,2.7712418300653594,0.5163398692810458,0.0490196078431372,0.0,0.0,0.3391472868217052,0.0358592858001322,0.7536443148688047,5.1832755106763395
haydn_43_1.mid,haydn,0.1252107925801011,0.0733558178752108,0.0476391231028667,0.1922428330522765,0.0071669477234401,0.0990725126475548,0.0080101180438448,0.1091905564924114,0.1825463743676222,0.0033726812816188,0.1399662731871838,0.0122259696458684,4,18,0,0,12,25,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09106239460371,0.1526138279932546,0.107504215851602,0.0217116357504215,0.0,0.5051644182124786,0.1891860184978452,0.3395191902151048,0.1231575269174556
haydn_43_2.mid,haydn,0.139763779527559,0.0649606299212598,0.0433070866141732,0.297244094488189,0.0,0.0866141732283464,0.0,0.0708661417322834,0.187007874015748,0.0059055118110236,0.1043307086614173,0.0,0,3,0,0,0,8,3,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.1811023622047243,0.9566929133858268,0.1771653543307086,0.0246062992125984,0.0,0.6028543307086615,0.181227089016678,0.5897435897435898,1.288297172912558
haydn_8_4.mid,haydn,0.1388888888888889,0.0,0.25,0.0,0.0333333333333333,0.0,0.0555555555555555,0.2444444444444444,0.0,0.1055555555555555,0.0,0.1722222222222222,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.0555555555555554,0.4166666666666667,0.0277777777777777,0.0,0.0,0.3256944444444444,0.0284717399691358,0.1991643454038997,0.0153474910964378
haydn_43_3.mid,haydn,0.14306640625,0.09130859375,0.04345703125,0.20849609375,0.013671875,0.08740234375,0.00634765625,0.091796875,0.1650390625,0.0029296875,0.12548828125,0.02099609375,14,11,0,0,4,2,12,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4296875,0.6787109375,0.04248046875,0.00537109375,0.0,0.3944498697916669,0.0733250445789769,0.3138739618954571,0.0583997620007336
haydn_8_1.mid,haydn,0.0941558441558441,0.0227272727272727,0.2597402597402597,0.0,0.0746753246753246,0.0,0.0811688311688311,0.2175324675324675,0.0,0.1233766233766233,0.0,0.1266233766233766,2,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.155844155844156,0.8246753246753247,0.0422077922077922,0.0032467532467532,0.0,0.4053030303030304,0.0584928013905282,0.2853658536585365,0.0518093286623926
haydn_8_3.mid,haydn,0.1287878787878787,0.0075757575757575,0.2121212121212121,0.0,0.0681818181818181,0.0075757575757575,0.0606060606060606,0.2575757575757575,0.0075757575757575,0.106060606060606,0.0,0.1439393939393939,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8484848484848484,0.8712121212121212,0.1022727272727272,0.0,0.0,0.4400252525252525,0.0515377098000206,0.2718631178707224,0.0553680116815336
haydn_8_2.mid,haydn,0.1171171171171171,0.018018018018018,0.1351351351351351,0.0,0.0990990990990991,0.0,0.0990990990990991,0.2162162162162162,0.009009009009009,0.1351351351351351,0.0,0.1711711711711711,0,0,0,4,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1.90990990990991,0.2252252252252252,0.3828828828828828,0.0135135135135135,0.0,0.6283783783783785,0.1633237967697423,0.4298642533936651,0.1643871610600385
haydn_40_1.mid,haydn,0.0784780023781212,0.0297265160523186,0.2556480380499406,0.0249702734839476,0.0665873959571938,0.0118906064209274,0.1105826397146254,0.1795481569560047,0.0035671819262782,0.1224732461355529,0.0321046373365041,0.084423305588585,28,0,0,97,4,0,0,8,0,2,0,100,2,0,28,40,0,0,14,0,26,8,8,0,2.2925089179548155,0.6599286563614745,0.0850178359096314,0.0059453032104637,0.0,0.4453032104637337,0.13090144393341,0.3524687685901249,0.1758021211906387
haydn_40_2.mid,haydn,0.0649572649572649,0.0316239316239316,0.1897435897435897,0.0324786324786324,0.1162393162393162,0.0341880341880341,0.0931623931623931,0.1709401709401709,0.0042735042735042,0.1316239316239316,0.0239316239316239,0.1068376068376068,7,0,0,47,4,0,0,0,0,3,2,20,1,0,15,2,0,0,28,0,0,0,16,1,2.700854700854701,0.5025641025641026,0.0726495726495726,0.0004273504273504,0.0,0.3836894586894587,0.0588424657673223,0.408896492728828,0.2160371911681952
haydn_9_3.mid,haydn,0.2832369942196532,0.0,0.0289017341040462,0.0,0.1156069364161849,0.2312138728323699,0.0,0.1271676300578034,0.0,0.1271676300578034,0.0809248554913294,0.0057803468208092,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421965317919075,0.1387283236994219,0.0751445086705202,0.0,0.0,0.3236994219653179,0.0411724414447525,0.2739130434782608,0.0459861373660995
haydn_9_2.mid,haydn,0.1922141119221411,0.0036496350364963,0.0656934306569343,0.0340632603406326,0.0961070559610705,0.1970802919708029,0.0,0.1155717761557177,0.0170316301703163,0.1228710462287104,0.1277372262773722,0.0279805352798053,11,0,10,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.2092457420924574,0.2165450121654501,0.3017031630170316,0.0188564476885644,0.0,0.6326034063260301,0.1989106594206779,0.4220462850182701,0.1403909406104375
haydn_9_1.mid,haydn,0.2184873949579832,0.0,0.0966386554621848,0.0,0.0840336134453781,0.2016806722689075,0.0,0.180672268907563,0.0,0.1218487394957983,0.0840336134453781,0.0126050420168067,2,0,42,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.9411764705882352,1.0084033613445378,0.226890756302521,0.0168067226890756,0.0,0.6407563025210088,0.1337240778664408,0.6947368421052628,0.611258848876575
haydn_7_3.mid,haydn,0.1632088520055325,0.0,0.2019363762102351,0.0138312586445366,0.0995850622406639,0.0636237897648686,0.0082987551867219,0.293222683264177,0.0,0.0414937759336099,0.0,0.1147994467496542,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876595744680851,0.3744680851063829,0.0936170212765957,0.0,0.0,0.3609958506224066,0.0508714840768351,0.2271468144044321,0.0504934290457156
haydn_7_2.mid,haydn,0.2311111111111111,0.0,0.1533333333333333,0.0422222222222222,0.0688888888888888,0.0688888888888888,0.0222222222222222,0.2555555555555555,0.0155555555555555,0.0577777777777777,0.0044444444444444,0.08,23,0,0,18,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1.76,0.4088888888888889,0.3266666666666666,0.0144444444444444,0.0,0.6016666666666667,0.1692472222222222,0.5857461024498887,0.3815674277409338
haydn_7_1.mid,haydn,0.2229729729729729,0.0,0.1148648648648648,0.0,0.1351351351351351,0.0743243243243243,0.0067567567567567,0.277027027027027,0.0,0.0945945945945946,0.0,0.0743243243243243,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7297297297297298,0.8986486486486487,0.1114864864864864,0.0033783783783783,0.0,0.460304054054054,0.0691590291727538,0.2949152542372881,0.1681097385808675
haydn_33_1.mid,haydn,0.0168350168350168,0.1004489337822671,0.1582491582491582,0.0274971941638608,0.1425364758698092,0.0072951739618406,0.1212121212121212,0.0808080808080808,0.0432098765432098,0.1531986531986532,0.0179573512906846,0.1307519640852974,0,0,0,20,0,0,0,0,0,25,2,16,4,0,0,0,1,1,5,2,0,1,21,2,3.3378226711560046,0.2008978675645342,0.0488215488215488,0.0081369248035914,0.0,0.3478301533857091,0.0844871236649091,0.2918304323413812,0.1390107115300493
haydn_33_2.mid,haydn,0.088,0.072,0.16,0.008,0.096,0.124,0.016,0.092,0.02,0.192,0.132,0.0,5,0,22,0,9,2,0,0,0,7,0,3,0,0,0,16,0,0,0,0,21,0,0,0,1.344,0.584,0.328,0.022,0.0,0.7003333333333334,0.2308943333333325,0.9076305220883534,0.9811488255565772
haydn_33_3.mid,haydn,0.0263736263736263,0.0659340659340659,0.2117216117216117,0.0087912087912087,0.1098901098901098,0.0717948717948717,0.0981684981684981,0.1304029304029304,0.0131868131868131,0.1772893772893773,0.0395604395604395,0.0468864468864468,4,0,28,0,10,6,0,0,0,13,0,17,0,0,2,10,0,0,0,0,12,0,0,0,2.561172161172161,0.2754578754578755,0.2146520146520146,0.0036630036630036,0.0,0.4943833943833952,0.1353367891096828,0.3511730205278592,0.0918534627325186
haydn_35_1.mid,haydn,0.1527501656726309,0.0139165009940357,0.1583830351225977,0.0096090125911199,0.1219350563286945,0.0556660039761431,0.0520212060967528,0.2080848243870112,0.0106030483764082,0.0828363154406892,0.0152418820410868,0.1189529489728297,32,0,7,34,0,0,0,0,0,3,0,13,4,0,3,0,0,0,1,0,4,0,2,0,3.5294897282968853,0.0941020543406229,0.050364479787939,0.0076209410205434,0.0,0.4112823061630214,0.1467638626491479,0.3132250580046499,0.2024047391327192
haydn_35_2.mid,haydn,0.2302259887005649,0.0112994350282485,0.0833333333333333,0.0141242937853107,0.0903954802259887,0.1454802259887005,0.0112994350282485,0.1892655367231638,0.001412429378531,0.1144067796610169,0.0847457627118644,0.0240112994350282,12,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621468926553672,0.1045197740112994,0.0310734463276836,0.0056497175141242,0.0,0.3165018832391714,0.0716230896072544,0.2346289752650176,0.4587301626940024
haydn_35_3.mid,haydn,0.134054054054054,0.0021621621621621,0.1491891891891892,0.0421621621621621,0.107027027027027,0.0983783783783783,0.04,0.2194594594594594,0.0227027027027027,0.0821621621621621,0.0162162162162162,0.0864864864864864,44,0,0,19,0,4,0,18,11,0,0,2,0,0,5,0,0,0,14,0,8,0,5,0,1.9848648648648648,0.6291891891891892,0.1383783783783783,0.0254054054054054,0.0,0.6248648648648661,0.3628321889456996,0.5064935064935054,0.2325967232623071
mozart_570_2.mid,mozart,0.1411462788708297,0.0307955517536355,0.0564585115483319,0.1779298545765611,0.0162532078699743,0.0923866552609067,0.0265183917878528,0.1343028229255774,0.1026518391787852,0.0273738237810094,0.1471343028229255,0.0470487596236099,19,30,4,6,29,59,7,39,15,0,0,0,0,2,0,9,0,3,0,0,2,0,0,2,2.658682634730539,0.4448246364414029,0.0992301112061591,0.0068434559452523,0.0,0.4200171086398631,0.116250299108492,0.2949486301369863,0.083703079552918
mozart_570_3.mid,mozart,0.1354526606772633,0.0193503800967519,0.1112646855563234,0.0898410504492052,0.0380096751900483,0.156185210780926,0.0207325501036627,0.073255010366275,0.0138217000691085,0.0843123704215618,0.2398064961990325,0.017968210089841,0,8,19,6,64,41,0,5,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,2.3469246717346235,0.6468555632342778,0.0767104353835521,0.0065653075328265,0.0,0.4153420870767105,0.0816950511404477,0.3336791147994467,0.0759853576136009
mozart_570_1.mid,mozart,0.1503340757238307,0.0194877505567928,0.1224944320712694,0.0701559020044543,0.0417594654788418,0.1815144766146993,0.0183741648106904,0.0996659242761692,0.0350779510022271,0.0879732739420935,0.1508908685968819,0.0222717149220489,6,2,26,8,40,22,2,20,2,0,4,10,0,16,4,14,0,0,0,0,4,0,0,0,1.6369710467706011,0.8619153674832962,0.1052338530066815,0.02728285077951,0.0,0.5606440237564958,0.2786124224024275,0.3486494012809802,0.1196716651618526
mozart_330_2.mid,mozart,0.2022160664819944,0.0554016620498614,0.0623268698060941,0.0526315789473684,0.0720221606648199,0.2673130193905817,0.0083102493074792,0.1038781163434903,0.0415512465373961,0.0498614958448753,0.0609418282548476,0.0235457063711911,62,2,88,0,18,0,10,3,41,0,0,0,0,8,0,9,0,0,0,0,13,0,0,0,2.027700831024931,0.667590027700831,0.1080332409972299,0.0256232686980609,0.0,0.5338180978762695,0.2363813439507076,0.414008321775312,0.1807700174989402
mozart_545_2.mid,mozart,0.0977564102564102,0.03258547008547,0.2216880341880341,0.0219017094017094,0.079059829059829,0.016025641025641,0.0694444444444444,0.1826923076923076,0.0048076923076923,0.1201923076923077,0.0341880341880341,0.1196581196581196,18,0,0,7,0,0,0,3,0,2,0,3,0,0,3,1,0,0,3,0,0,2,12,0,3.623580313683072,0.057328285559762,0.0546241211465657,0.0054083288263926,0.0,0.3338675213675211,0.070824144842576,0.1688936397648316,0.0267929502054052
mozart_332_1.mid,mozart,0.1822358346094946,0.0176110260336906,0.0926493108728943,0.0444104134762634,0.0666156202143951,0.173813169984686,0.0160796324655436,0.1500765696784073,0.0359877488514548,0.1248085758039816,0.0681470137825421,0.0275650842266462,108,4,52,42,28,0,4,28,12,10,0,0,0,0,18,18,0,0,4,0,30,0,0,0,1.445635528330781,0.7120980091883614,0.2480857580398162,0.0172281776416539,0.0,0.6158754466564574,0.220514517751734,0.5262351589429336,0.3742478839317381
mozart_545_3.mid,mozart,0.1496710526315789,0.0246710526315789,0.1332236842105263,0.0180921052631578,0.2055921052631578,0.09375,0.0115131578947368,0.1217105263157894,0.03125,0.1052631578947368,0.0082236842105263,0.0970394736842105,8,0,5,11,5,0,0,1,0,2,0,2,6,0,22,0,0,0,1,0,16,0,0,0,3.638157894736842,0.1414473684210526,0.0164473684210526,0.0016447368421052,0.0,0.2898848684210526,0.0303787696394563,0.2553542009884679,0.2826113654807042
mozart_330_3.mid,mozart,0.1793357933579336,0.0059040590405904,0.1380073800738007,0.0125461254612546,0.1210332103321033,0.077490774907749,0.0280442804428044,0.2715867158671586,0.0095940959409594,0.0612546125461254,0.0066420664206642,0.088560885608856,78,0,14,128,0,0,0,4,2,2,2,20,0,0,4,0,0,0,4,0,22,0,0,2,3.2206642066420663,0.3011070110701107,0.0391143911439114,0.0025830258302583,0.0,0.3358548585485852,0.0504190211643823,0.2502768549280177,0.1300935413325641
mozart_330_1.mid,mozart,0.2216450216450216,0.0164502164502164,0.1116883116883116,0.0173160173160173,0.1515151515151515,0.0883116883116883,0.0268398268398268,0.1852813852813852,0.0138528138528138,0.0796536796536796,0.0034632034632034,0.0839826839826839,106,0,12,62,0,0,0,2,0,0,0,4,0,0,14,0,0,0,22,0,4,0,4,0,3.47012987012987,0.2129870129870129,0.0259740259740259,0.0,0.0,0.3050505050505053,0.0245608319850755,0.2588783022953659,0.0904545956992691
mozart_545_1.mid,mozart,0.1376146788990825,0.0155963302752293,0.1587155963302752,0.0009174311926605,0.1247706422018348,0.0963302752293578,0.0256880733944954,0.1908256880733945,0.0091743119266055,0.1073394495412844,0.0247706422018348,0.1082568807339449,14,0,8,8,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,32,0,0,0,3.240366972477064,0.1908256880733945,0.0889908256880734,0.0027522935779816,0.0,0.3582568807339449,0.0765832000673343,0.2670949977053694,0.0490136353076984
mozart_332_3.mid,mozart,0.1791171477079796,0.0220713073005093,0.0814940577249575,0.0369269949066213,0.0700339558573854,0.1642614601018675,0.0229202037351443,0.1434634974533107,0.0292869269949066,0.1099320882852292,0.0938030560271646,0.0466893039049236,50,0,128,8,6,0,2,18,26,0,0,0,0,14,0,18,0,12,0,4,6,0,0,0,2.66044142614601,0.532258064516129,0.0534804753820033,0.0076400679117147,0.0,0.4020585738539898,0.1235869478990434,0.3125132668223307,0.3035462767114359
mozart_332_2.mid,mozart,0.1616379310344827,0.0258620689655172,0.1045258620689655,0.0969827586206896,0.0377155172413793,0.2219827586206896,0.0129310344827586,0.0862068965517241,0.0258620689655172,0.0765086206896551,0.1454741379310344,0.0043103448275862,7,0,26,0,22,5,0,7,0,0,0,0,0,0,1,7,0,0,0,0,4,0,0,0,0.9482758620689656,1.1961206896551724,0.136853448275862,0.0113146551724137,0.0,0.5828843390804596,0.1900515824079924,0.3408845738942825,0.2640715895774487
mozart_311_2.mid,mozart,0.102496714848883,0.0210249671484888,0.1616294349540079,0.0118265440210249,0.0998685939553219,0.0013140604467805,0.1011826544021025,0.1695137976346911,0.0078843626806833,0.1537450722733245,0.0078843626806833,0.1616294349540079,19,0,0,78,0,0,0,0,0,6,0,34,1,0,20,1,0,0,14,0,0,0,4,0,2.726315789473684,0.4078947368421052,0.0986842105263157,0.0078947368421052,0.0,0.4098773543583005,0.0955518027416658,0.2680921052631579,0.2646489184172061
mozart_311_3.mid,mozart,0.0174978127734033,0.0997375328083989,0.1614173228346456,0.0083114610673665,0.1496062992125984,0.0039370078740157,0.1268591426071741,0.1019247594050743,0.0301837270341207,0.1675415573053368,0.0087489063867016,0.1242344706911636,3,0,0,27,0,0,0,0,0,52,2,73,12,0,0,0,3,0,12,0,0,12,17,3,3.0201224846894137,0.326334208223972,0.0734908136482939,0.0041557305336832,0.0,0.3852435112277632,0.1181009978617996,0.3606126914660831,0.2747177865347699
mozart_311_1.mid,mozart,0.0155844155844155,0.0974025974025974,0.1757575757575757,0.0155844155844155,0.1376623376623376,0.0069264069264069,0.1277056277056277,0.1125541125541125,0.0307359307359307,0.19004329004329,0.0038961038961038,0.0861471861471861,0,0,0,5,0,0,0,0,0,35,2,28,4,0,0,0,3,0,12,0,0,6,4,3,3.0805194805194804,0.3445887445887446,0.0515151515151515,0.0025974025974025,0.0,0.346969696969697,0.0617007739735012,0.2598527501082719,0.1289240243210255
